provider,stream,currency pair,time,bid price,bid volume,ask price,ask volume,guid,tier,status,quote type
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.295,108.844999999999998863131622783839702606201171875,1000000,108.8509999999999990905052982270717620849609375,1000000,G-605762d-168a65ae127-LP-1C-13314b,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.295,108.844999999999998863131622783839702606201171875,1000000,108.8509999999999990905052982270717620849609375,1000000,G-605762d-168a65ae127-LP-1C-13314c,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.296,108.844999999999998863131622783839702606201171875,1000000,108.8509999999999990905052982270717620849609375,1000000,G-605762d-168a65ae128-LP-1C-13314d,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.314,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65ae13a-LP-1C-13314e,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.314,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65ae13a-LP-1C-13314f,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.315,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65ae13b-LP-1C-133150,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.335,108.844999999999998863131622783839702606201171875,1000000,108.8509999999999990905052982270717620849609375,1000000,G-605762d-168a65ae14f-LP-1C-133151,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.335,108.844999999999998863131622783839702606201171875,1000000,108.8509999999999990905052982270717620849609375,1000000,G-605762d-168a65ae14f-LP-1C-133152,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.335,108.844999999999998863131622783839702606201171875,1000000,108.8509999999999990905052982270717620849609375,1000000,G-605762d-168a65ae14f-LP-1C-133153,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.355,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65ae163-LP-1C-133154,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.355,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65ae163-LP-1C-133155,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.355,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65ae163-LP-1C-133156,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.584,108.844999999999998863131622783839702606201171875,1000000,108.8509999999999990905052982270717620849609375,1000000,G-605762d-168a65ae248-LP-1C-133157,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.584,108.844999999999998863131622783839702606201171875,1000000,108.8509999999999990905052982270717620849609375,1000000,G-605762d-168a65ae248-LP-1C-133158,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.584,108.844999999999998863131622783839702606201171875,1000000,108.8509999999999990905052982270717620849609375,1000000,G-605762d-168a65ae248-LP-1C-133159,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.603,108.844999999999998863131622783839702606201171875,1000000,108.8509999999999990905052982270717620849609375,1000000,G-605762d-168a65ae25b-LP-1C-13315a,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.604,108.84600000000000363797880709171295166015625,1000000,108.852000000000003865352482534945011138916015625,1000000,G-605762d-168a65ae25c-LP-1C-13315b,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:00.604,108.84600000000000363797880709171295166015625,1000000,108.852000000000003865352482534945011138916015625,1000000,G-605762d-168a65ae25c-LP-1C-13315c,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:09.508,108.84600000000000363797880709171295166015625,1000000,108.852000000000003865352482534945011138916015625,1000000,G-605762d-168a65b0524-LP-1C-13315d,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:09.508,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65b0524-LP-1C-13315e,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:09.508,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65b0524-LP-1C-13315f,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:11.344,108.844999999999998863131622783839702606201171875,1000000,108.852000000000003865352482534945011138916015625,1000000,G-605762d-168a65b0c50-LP-1C-133160,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:11.344,108.844999999999998863131622783839702606201171875,1000000,108.852000000000003865352482534945011138916015625,1000000,G-605762d-168a65b0c50-LP-1C-133161,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:11.345,108.844999999999998863131622783839702606201171875,1000000,108.852000000000003865352482534945011138916015625,1000000,G-605762d-168a65b0c51-LP-1C-133162,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:11.364,108.844999999999998863131622783839702606201171875,1000000,108.852000000000003865352482534945011138916015625,1000000,G-605762d-168a65b0c64-LP-1C-133163,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:11.364,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65b0c64-LP-1C-133164,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:11.364,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65b0c64-LP-1C-133165,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:11.712,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65b0dc0-LP-1C-133166,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:11.712,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65b0dc0-LP-1C-133167,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:11.712,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65b0dc0-LP-1C-133168,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:14.315,108.84600000000000363797880709171295166015625,1000000,108.852000000000003865352482534945011138916015625,1000000,G-605762d-168a65b17eb-LP-1C-133169,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:14.315,108.84600000000000363797880709171295166015625,1000000,108.852000000000003865352482534945011138916015625,1000000,G-605762d-168a65b17eb-LP-1C-13316a,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:14.315,108.84600000000000363797880709171295166015625,1000000,108.852000000000003865352482534945011138916015625,1000000,G-605762d-168a65b17eb-LP-1C-13316b,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:16.038,108.8479999999999989768184605054557323455810546875,1000000,108.8539999999999992041921359486877918243408203125,1000000,G-605762d-168a65b1ea6-LP-1C-13316c,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:16.038,108.8479999999999989768184605054557323455810546875,1000000,108.8539999999999992041921359486877918243408203125,1000000,G-605762d-168a65b1ea6-LP-1C-13316d,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:16.039,108.8479999999999989768184605054557323455810546875,1000000,108.8539999999999992041921359486877918243408203125,1000000,G-605762d-168a65b1ea7-LP-1C-13316e,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:16.057,108.8469999999999942019712761975824832916259765625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65b1eb9-LP-1C-13316f,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:16.058,108.8469999999999942019712761975824832916259765625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65b1eba-LP-1C-133170,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:16.058,108.8469999999999942019712761975824832916259765625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65b1eba-LP-1C-133171,1,Active,MT
LP-1,STRM-1,USDJPY,02.01.2019 00:00:18.474,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-605762d-168a65b282a-LP-1C-133172,1,Active,MT
